1.930252775145936049e+24,1.251657240640718811e+02,1.408992176313512423e-01,1.832235541437076343e+00,1.642194627970587462e+00
7.989425115806844779e+00,1.251657240640718811e+02,1.408992176313512423e-01,4.364045185249987213e+01,1.642194627970587462e+00
8.382897304910988723e+00,1.251657240640718811e+02,1.408992176313512423e-01,1.220982220147037083e+02,1.642194627970587462e+00
8.429891629532759723e+00,1.251657240640718811e+02,1.408992176313512423e-01,6.725404142281605857e+01,1.642194627970587462e+00
1.341674644873874485e+08,1.251657240640718811e+02,1.408992176313512423e-01,3.881896422144358372e+00,1.642194627970587462e+00
6.585856608371724263e+00,1.251657240640718811e+02,1.408992176313512423e-01,1.683576177989307610e+01,1.642194627970587462e+00
7.492840079896377681e+00,1.251657240640718811e+02,1.408992176313512423e-01,6.305864607159288653e+02,1.642194627970587462e+00
7.643056012574472646e+00,1.251657240640718811e+02,1.408992176313512423e-01,4.395661219098989818e+02,1.642194627970587462e+00
8.234963508712935365e+00,1.251657240640718811e+02,1.408992176313512423e-01,1.410284035893121199e+02,1.642194627970587462e+00
8.419146412760911247e+00,1.251657240640718811e+02,1.408992176313512423e-01,1.362064918582710860e+01,1.642194627970587462e+00
8.477425542183359752e+00,1.251657240640718811e+02,1.408992176313512423e-01,2.779622443222894645e+01,1.642194627970587462e+00
7.850286788111506375e+00,1.251657240640718811e+02,1.408992176313512423e-01,3.836644332359446139e+02,1.642194627970587462e+00
8.049975694553154426e+00,1.251657240640718811e+02,1.408992176313512423e-01,1.420406075027189274e+02,1.642194627970587462e+00
7.486621646266609531e+00,1.251657240640718811e+02,1.408992176313512423e-01,9.582427556793850272e+02,1.642194627970587462e+00
5.203829790925646848e+18,1.251657240640718811e+02,1.408992176313512423e-01,2.353797604083046835e+00,1.642194627970587462e+00
7.700168081724239499e+00,1.251657240640718811e+02,1.408992176313512423e-01,2.173301254095008872e+01,1.642194627970587462e+00
7.597583425158159542e+00,1.251657240640718811e+02,1.408992176313512423e-01,1.273982352807489349e+01,1.642194627970587462e+00
7.086710003411269554e+00,1.251657240640718811e+02,1.408992176313512423e-01,2.300304413638875900e+01,1.642194627970587462e+00
8.849211318208068278e+00,1.251657240640718811e+02,1.408992176313512423e-01,1.391078372211539538e+01,1.642194627970587462e+00
7.471079595229770831e+00,1.251657240640718811e+02,1.408992176313512423e-01,4.033258360243828520e+02,1.642194627970587462e+00
7.498957914718244133e+00,1.251657240640718811e+02,7.456814380281062693e-01,1.158532505893173123e+02,1.642194627970587462e+00
7.494519452913142032e+00,1.251657240640718811e+02,7.456814380281062693e-01,9.587010905503633467e+02,1.642194627970587462e+00
8.168004356557577950e+00,1.251657240640718811e+02,7.456814380281062693e-01,1.475629424700569459e+01,1.642194627970587462e+00
8.404111381484185017e+00,1.251657240640718811e+02,7.456814380281062693e-01,5.115950765303353478e+02,1.642194627970587462e+00
7.528157812377992641e+00,1.251657240640718811e+02,7.456814380281062693e-01,3.255389434469749688e+01,1.642194627970587462e+00
7.560900324325919186e+00,1.251657240640718811e+02,7.456814380281062693e-01,3.273684507993976212e+01,1.642194627970587462e+00
7.510070278820877299e+00,1.251657240640718811e+02,7.456814380281062693e-01,5.262455479173870572e+02,1.642194627970587462e+00
8.127515681763727073e+00,1.251657240640718811e+02,7.456814380281062693e-01,2.650947065330856844e+01,1.642194627970587462e+00
7.533755386636881823e+00,1.251657240640718811e+02,7.456814380281062693e-01,7.169427013904613943e+01,1.642194627970587462e+00
7.586903931906009646e+00,1.251657240640718811e+02,7.456814380281062693e-01,7.595338123188978052e+00,1.642194627970587462e+00
8.133508120442737521e+00,1.251657240640718811e+02,7.456814380281062693e-01,1.781770922752281194e+02,1.642194627970587462e+00
8.119638602429260388e+00,1.251657240640718811e+02,7.456814380281062693e-01,6.527762499144573383e+01,1.642194627970587462e+00
8.245724906266165277e+00,1.251657240640718811e+02,7.456814380281062693e-01,1.553424370399843326e+02,1.642194627970587462e+00
7.627452577688742075e+00,1.251657240640718811e+02,7.456814380281062693e-01,8.367267526705794012e+01,1.642194627970587462e+00
7.659927415920820160e+00,1.251657240640718811e+02,7.456814380281062693e-01,6.323700108533537190e+01,1.642194627970587462e+00
8.344884169520774719e+00,1.251657240640718811e+02,7.456814380281062693e-01,2.619238190590368731e+02,1.642194627970587462e+00
8.139890390752578142e+00,1.251657240640718811e+02,7.456814380281062693e-01,3.587152608188051772e+02,1.642194627970587462e+00
7.462245813265981020e+00,1.251657240640718811e+02,7.456814380281062693e-01,5.042446974850461316e+01,1.642194627970587462e+00
7.630853924815439449e+00,1.251657240640718811e+02,7.456814380281062693e-01,8.198736784974940974e+02,1.642194627970587462e+00
8.451216332183859592e+00,1.251657240640718811e+02,7.456814380281062693e-01,5.533483286445055427e+01,1.642194627970587462e+00
7.556555630886091279e+00,1.251657240640718811e+02,1.603046656198308870e-02,4.106369628607081950e+02,1.642194627970587462e+00
7.330215582483637249e+00,1.251657240640718811e+02,1.603046656198308870e-02,4.078086861868787878e+02,1.642194627970587462e+00
7.126214009040735320e+00,1.251657240640718811e+02,1.603046656198308870e-02,1.282174065157277596e+02,1.642194627970587462e+00
7.488073542527257764e+00,1.251657240640718811e+02,1.603046656198308870e-02,6.640366943006337124e+02,1.642194627970587462e+00
4.397312131968606263e+07,1.251657240640718811e+02,1.603046656198308870e-02,4.436595982430094409e+01,1.642194627970587462e+00
1.218530643730846386e+01,1.251657240640718811e+02,1.603046656198308870e-02,6.612694946351773240e+01,1.642194627970587462e+00
7.500388115998003258e+00,1.251657240640718811e+02,1.603046656198308870e-02,1.267710607138267278e+02,1.642194627970587462e+00
3.814329597338356318e+107,1.251657240640718811e+02,1.603046656198308870e-02,7.635885676099036345e+00,1.642194627970587462e+00
7.501912570036433081e+00,1.251657240640718811e+02,1.603046656198308870e-02,9.622303467718960519e+02,1.642194627970587462e+00
2.494681201063917979e+04,1.251657240640718811e+02,1.603046656198308870e-02,5.084917528728857405e+01,1.642194627970587462e+00
8.285916982116351193e+00,1.251657240640718811e+02,1.603046656198308870e-02,9.819382883157803690e+02,1.642194627970587462e+00
