2.938907499377482117e+69,3.590828317057216879e+01,4.005247423186309580e-02,2.309737841635082845e+01,1.279762005416089643e+01
8.760195966017285230e+00,3.590828317057216879e+01,4.005247423186309580e-02,9.920429124104016410e+02,1.279762005416089643e+01
2.083242897652139681e+70,3.590828317057216879e+01,4.005247423186309580e-02,2.238991948301441326e+01,1.279762005416089643e+01
4.727813561138583473e+46,3.590828317057216879e+01,4.005247423186309580e-02,4.761409793868250517e+01,1.279762005416089643e+01
2.824976625710702704e+79,3.590828317057216879e+01,4.005247423186309580e-02,1.407829092436623597e+01,1.279762005416089643e+01
7.138700441296070099e+09,3.590828317057216879e+01,4.005247423186309580e-02,1.547424817232848966e+02,1.279762005416089643e+01
4.460952075914241374e+06,3.590828317057216879e+01,4.005247423186309580e-02,1.832162820434518551e+02,1.279762005416089643e+01
1.716116245746601257e+11,3.590828317057216879e+01,4.005247423186309580e-02,1.459879256705374644e+02,1.279762005416089643e+01
7.428831317586472509e+66,3.590828317057216879e+01,4.005247423186309580e-02,2.550097550476139574e+01,1.279762005416089643e+01
1.279440248428970597e+65,3.590828317057216879e+01,4.005247423186309580e-02,2.723604366943444433e+01,1.279762005416089643e+01
6.725644784422688538e+00,3.590828317057216879e+01,5.699918925240351486e-01,4.462337225061249057e+01,1.279762005416089643e+01
6.689334094265491082e+00,3.590828317057216879e+01,5.699918925240351486e-01,4.226253416589973710e+01,1.279762005416089643e+01
7.240443228138047971e+00,3.590828317057216879e+01,5.699918925240351486e-01,1.063036610509177819e+02,1.279762005416089643e+01
7.296606930855512374e+00,3.590828317057216879e+01,5.699918925240351486e-01,2.228322843973291185e+02,1.279762005416089643e+01
8.333151428833811991e+00,3.590828317057216879e+01,5.699918925240351486e-01,8.002200667286307407e+02,1.279762005416089643e+01
7.530733772893828615e+00,3.590828317057216879e+01,5.699918925240351486e-01,3.404201784167580769e+01,1.279762005416089643e+01
7.113922785949088556e+00,3.590828317057216879e+01,5.699918925240351486e-01,1.100219698755624904e+02,1.279762005416089643e+01
8.377277196926941727e+00,3.590828317057216879e+01,5.699918925240351486e-01,1.504298259373154281e+02,1.279762005416089643e+01
8.880051382254730896e+00,3.590828317057216879e+01,5.699918925240351486e-01,7.223709110275493117e+01,1.279762005416089643e+01
6.687467787699913124e+00,3.590828317057216879e+01,5.699918925240351486e-01,4.228542740337176298e+01,1.279762005416089643e+01
7.543283576838859084e+00,3.590828317057216879e+01,2.098272949452037739e-01,6.386883829657239176e+02,1.279762005416089643e+01
7.700669827866604145e+00,3.590828317057216879e+01,2.098272949452037739e-01,9.576208318574425959e+01,1.279762005416089643e+01
6.874192693991919789e+00,3.590828317057216879e+01,2.098272949452037739e-01,1.082955441706346988e+02,1.279762005416089643e+01
6.997743299157633601e+01,3.590828317057216879e+01,2.098272949452037739e-01,3.842278303870907763e+01,1.279762005416089643e+01
8.660110210158149968e+00,3.590828317057216879e+01,2.098272949452037739e-01,5.134851555052957650e+01,1.279762005416089643e+01
7.534808917305046982e+00,3.590828317057216879e+01,2.098272949452037739e-01,9.317139094046186756e+02,1.279762005416089643e+01
8.801965611092327890e+00,3.590828317057216879e+01,2.098272949452037739e-01,4.175013184134982112e+02,1.279762005416089643e+01
6.489779902497730291e+00,3.590828317057216879e+01,2.098272949452037739e-01,1.121033726451525467e+02,1.279762005416089643e+01
8.697086490077795773e+00,3.590828317057216879e+01,2.098272949452037739e-01,5.747636305310138738e+01,1.279762005416089643e+01
8.652577276485859059e+00,3.590828317057216879e+01,2.098272949452037739e-01,5.178740760205315041e+01,1.279762005416089643e+01
2.330551202019926016e+19,3.590828317057216879e+01,1.100374245550965469e-01,2.953954409960192606e+01,1.279762005416089643e+01
5.886230749844113319e+00,3.590828317057216879e+01,1.100374245550965469e-01,1.153896482317662162e+02,1.279762005416089643e+01
6.454427265605230920e+21,3.590828317057216879e+01,1.100374245550965469e-01,2.630452107077949719e+01,1.279762005416089643e+01
9.601141229923750871e+03,3.590828317057216879e+01,1.100374245550965469e-01,7.064357975442074178e+01,1.279762005416089643e+01
7.505768345626908200e+00,3.590828317057216879e+01,1.100374245550965469e-01,2.354782417057690509e+02,1.279762005416089643e+01
7.951231899372364964e+00,3.590828317057216879e+01,1.100374245550965469e-01,8.187310291909974467e+02,1.279762005416089643e+01
1.280553014251946928e+22,3.590828317057216879e+01,1.100374245550965469e-01,2.588927439788406915e+01,1.279762005416089643e+01
7.031959039038182091e+00,3.590828317057216879e+01,1.100374245550965469e-01,6.791805270509638603e+02,1.279762005416089643e+01
2.252941451342061562e+14,3.590828317057216879e+01,1.100374245550965469e-01,3.794830633148413312e+01,1.279762005416089643e+01
8.276881469019196302e+00,3.590828317057216879e+01,1.100374245550965469e-01,9.784571220996638203e+02,1.279762005416089643e+01
2.249588633669192341e+28,3.590828317057216879e+01,3.966250973595090296e-02,8.061409484442931728e+01,1.279762005416089643e+01
1.182917188577967937e+67,3.590828317057216879e+01,3.966250973595090296e-02,2.545894614556144120e+01,1.279762005416089643e+01
1.000203863792364864e+05,3.590828317057216879e+01,3.966250973595090296e-02,2.026413813032486644e+02,1.279762005416089643e+01
1.569875872453098964e+01,3.590828317057216879e+01,3.966250973595090296e-02,2.930758227098526163e+02,1.279762005416089643e+01
5.309897644776025279e+71,3.590828317057216879e+01,3.966250973595090296e-02,2.159304403314213872e+01,1.279762005416089643e+01
1.136449431956122825e+52,3.590828317057216879e+01,3.966250973595090296e-02,4.047884350004756726e+01,1.279762005416089643e+01
3.137251244801662094e+25,3.590828317057216879e+01,3.966250973595090296e-02,8.748651190225277219e+01,1.279762005416089643e+01
7.310296154953578096e+00,3.590828317057216879e+01,3.966250973595090296e-02,9.233737718684726588e+02,1.279762005416089643e+01
7.748920021906809730e+00,3.590828317057216879e+01,3.966250973595090296e-02,5.347756134031236570e+02,1.279762005416089643e+01
8.318687595430960258e+00,3.590828317057216879e+01,3.966250973595090296e-02,3.721276120063010922e+02,1.279762005416089643e+01
7.549046561572977807e+05,3.590828317057216879e+01,1.078559105692797684e-02,7.453219607917131952e+02,1.279762005416089643e+01
6.997936524449364975e+118,3.590828317057216879e+01,1.078559105692797684e-02,6.688662377799654735e+01,1.279762005416089643e+01
3.378470364098076801e+24,3.590828317057216879e+01,1.078559105692797684e-02,3.716483575527192897e+02,1.279762005416089643e+01
4.822547846449908102e+05,3.590828317057216879e+01,1.078559105692797684e-02,7.533141967836774029e+02,1.279762005416089643e+01
4.109227781558151370e+102,3.590828317057216879e+01,1.078559105692797684e-02,9.074062129941221144e+01,1.279762005416089643e+01
